sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim	sample1_hh	sample2_hh	HH_type	sample1_host	sample2_host
P1071	S1060	na	NZ_AP021933.1	4928821	3242946	65.7956	3240207	99.9155	3193719	98.5653	2739	0.0845	3196406	98.5649	49692	1.5323	3152	6.3431	509	1.0243	46582	93.7414	2116	4.2582	296029	13.6541	49801	87.3497	0.943	071	060	Between	Animal	Environment
P1075	P1093	na	NZ_CP019245.1	4729175	2529146	53.4796	2515297	99.4524	2513996	99.9483	13849	0.5476	2527836	99.9482	16744	0.662	15434	92.1763	1958	11.6937	11723	70.0131	2066	12.3387	199683	59.6531	167448	79.0048	0.9719	075	093	Between	Animal	Animal
P1075	P2064	na	NZ_CP019245.1	4729175	2303596	48.7103	2288415	99.341	2286776	99.9284	15181	0.659	2301935	99.9279	17701	0.7684	16040	90.6163	1932	10.9146	11133	62.8948	3893	21.9931	199683	72.8214	138419	84.7456	0.9772	075	064	Between	Animal	Animal
P1075	P2075	na	NZ_CP019245.1	4729175	3027533	64.0182	3013061	99.522	3011339	99.9428	14472	0.478	3025798	99.9427	18694	0.6175	16959	90.7189	2923	15.636	12499	66.861	1989	10.6398	199683	96.4689	216190	85.1247	0.9891	075	075	Within	Animal	Animal
P1075	P2092	na	NZ_CP019245.1	4729175	2333716	49.3472	2317101	99.288	2315573	99.9341	16615	0.712	2332164	99.9335	19049	0.8163	17497	91.8526	2468	12.9561	10811	56.7536	4983	26.1589	199683	49.9977	77347	74.7902	0.9653	075	092	Between	Animal	Animal
P1075	S1005	na	NZ_CP019245.1	4729175	2575181	54.4531	2554143	99.183	2552450	99.9337	21038	0.817	2573466	99.9334	24193	0.9395	22478	92.9112	2919	12.0655	10964	45.3189	9339	38.6021	199683	49.6587	111574	82.3292	0.9725	075	005	Between	Animal	Environment
P1075	S1085	na	NZ_CP019245.1	4729175	1666500	35.2387	1656387	99.3932	1655182	99.9273	10113	0.6068	1665281	99.9269	12271	0.7363	11052	90.066	1061	8.6464	9617	78.3718	1016	8.2797	199683	54.268	96818	100	0.9777	075	085	Between	Animal	Environment
P1075	S1109	na	NZ_CP019245.1	4729175	1959702	41.4386	1943042	99.1499	1940547	99.8716	16660	0.8501	1957164	99.8705	20362	1.039	17824	87.5356	1379	6.7724	10173	49.9607	8181	40.1778	199683	56.4344	124172	84.089	0.9737	075	109	Between	Animal	Environment
P1075	S1119	na	NZ_CP019245.1	4729175	3026170	63.9894	3008702	99.4228	3005660	99.8989	17468	0.5772	3023101	99.8986	23143	0.7648	20074	86.739	2732	11.8049	12900	55.7404	6161	26.6214	199683	85.1099	186956	89.4542	0.9884	075	119	Between	Animal	Environment
P1076	P1110	na	NZ_CP067232.1	4622610	2168031	46.9006	2164015	99.8148	2158358	99.7386	4016	0.1852	2162345	99.7377	11143	0.514	5457	48.9724	1652	14.8255	3233	29.0137	5714	51.2788	91239	63.5573	71734	78.1526	0.9889	076	110	Between	Animal	Animal
P1076	P2005	na	NZ_CP067232.1	4622610	2370276	51.2757	2360898	99.6043	2359504	99.941	9378	0.3957	2368861	99.9403	12391	0.5228	10976	88.5804	2118	17.0931	2699	21.7819	6798	54.8624	91239	63.5573	48626	88.391	0.9882	076	005	Between	Animal	Animal
P1076	P2011	na	NZ_CP055109.1	4785356	1613608	33.7197	1604647	99.4447	1600872	99.7647	8961	0.5553	1609800	99.764	13589	0.8422	9781	71.9773	1352	9.9492	4171	30.6939	7616	56.0453	48260	81.7965	131748	25.7438	0.9764	076	011	Between	Animal	Animal
P1076	P2031	na	NZ_CP055109.1	4785356	2260370	47.2351	2253471	99.6948	2249119	99.8069	6899	0.3052	2255977	99.8057	12127	0.5365	7734	63.775	1250	10.3076	5768	47.5633	4601	37.9401	48260	69.4882	39695	73.7045	0.9938	076	031	Between	Animal	Animal
P1076	P3076	na	NZ_CP055109.1	4785356	2027928	42.3778	2024552	99.8335	2023729	99.9593	3376	0.1665	2027101	99.9592	7059	0.3481	6232	88.2845	3457	48.9729	1870	26.491	1253	17.7504	48260	81.7965	48507	75.4716	0.995	076	076	Within	Animal	Animal
P1076	S1083	na	NZ_CP067232.1	4622610	1705413	36.8929	1698274	99.5814	1696323	99.8851	7139	0.4186	1703435	99.884	9858	0.578	7880	79.9351	1188	12.0511	2965	30.0771	5080	51.5318	91239	24.8983	18097	100	0.9841	076	083	Between	Animal	Environment
P1080	P1103	na	NZ_CP095856.1	4850951	1079542	22.2542	1076428	99.7115	1076203	99.9791	3114	0.2885	1079316	99.9791	7510	0.6957	7284	96.9907	4791	63.7949	332	4.4208	1589	21.1585	245771	89.712	194494	100	0.9833	080	103	Between	Animal	Animal
P1080	P1103	na	NZ_CP014641.1	4165587	668907	16.0579	668222	99.8976	668136	99.9871	685	0.1024	668821	99.9871	2474	0.3699	2388	96.5238	1738	70.2506	105	4.2441	379	15.3193	42747	50.6328	21524	100	0.9936	080	103	Between	Animal	Animal
P1080	P2009	na	NZ_CP095856.1	4850951	989652	20.4012	987495	99.782	987254	99.9756	2157	0.218	989410	99.9755	6553	0.6622	6311	96.307	4689	71.555	369	5.631	778	11.8724	245771	67.82	167764	100	0.9808	080	009	Between	Animal	Animal
P1080	P2009	na	NZ_CP014641.1	4165587	561680	13.4838	561322	99.9363	561229	99.9834	358	0.0637	561587	99.9834	1791	0.3189	1698	94.8074	1433	80.0112	78	4.3551	153	8.5427	42747	0	0	0	0.9897	080	009	Between	Animal	Animal
P1080	P2093	na	NZ_CP014641.1	4165587	441927	10.609	441338	99.8667	439287	99.5353	589	0.1333	439862	99.5327	2815	0.637	750	26.643	185	6.5719	1713	60.8526	821	29.1652	42747	14.3121	12309	41.8393	0.9892	080	093	Between	Animal	Animal
P1080	P3053	na	NZ_CP014641.1	4165587	623532	14.9686	622757	99.8757	620773	99.6814	775	0.1243	621538	99.6802	3243	0.5201	1249	38.5137	503	15.5103	1359	41.9056	1307	40.3022	42747	22.7782	33076	24.5223	0.9857	080	053	Between	Animal	Animal
P1080	P3080	na	NZ_CP095856.1	4850951	709347	14.6228	707770	99.7777	707193	99.9185	1577	0.2223	708764	99.9178	4053	0.5714	3470	85.6156	1996	49.2475	460	11.3496	1246	30.7427	245771	74.7582	192508	82.5296	0.967	080	080	Within	Animal	Animal
P1080	P3093	na	NZ_CP014641.1	4165587	693076	16.6381	692535	99.9219	689842	99.6111	541	0.0781	690369	99.6094	3499	0.5049	792	22.635	265	7.5736	1957	55.9303	1184	33.8382	42747	14.3121	12263	41.6293	0.9892	080	093	Between	Animal	Animal
P1081	S1109	na	NZ_CP041304.1	4946083	640981	12.9594	635201	99.0983	632523	99.5784	5780	0.9017	638263	99.576	8759	1.3665	6041	68.9691	511	5.834	2352	26.8524	5635	64.3338	84595	71.7336	85717	67.941	0.9879	081	109	Between	Animal	Environment
P1083	P2057	na	NZ_CP078137.1	4747607	3074764	64.7645	3071756	99.9022	3069513	99.927	3008	0.0978	3072484	99.9258	5920	0.1925	3640	61.4865	706	11.9257	3432	57.973	1628	27.5	64787	69.7671	65073	46.3633	0.9853	083	057	Between	Animal	Animal
P1083	P3057	na	NZ_CP078137.1	4747607	2369100	49.9009	2363749	99.7741	2362314	99.9393	5351	0.2259	2367625	99.9377	7304	0.3083	5829	79.8056	759	10.3916	2903	39.7453	3403	46.5909	64787	69.7671	62227	43.907	0.9847	083	057	Between	Animal	Animal
P1083	P3108	na	NZ_CP078137.1	4747607	3045129	64.1403	3041123	99.8684	3039539	99.9479	4006	0.1316	3043510	99.9468	5993	0.1968	4374	72.9851	506	8.4432	2722	45.4197	2536	42.316	64787	68.0152	124716	40.8432	0.9784	083	108	Between	Animal	Animal
P1083	P3109	na	NZ_CP033250.1	4783813	1410659	29.4882	1400144	99.2546	1398351	99.8719	10515	0.7454	1408827	99.8701	13102	0.9288	11270	86.0174	1266	9.6626	2206	16.8371	9163	69.9359	71651	58.7654	50585	77.6772	0.9897	083	109	Between	Animal	Animal
P1084	P1085	na	NZ_CP049936.1	4731796	3971007	83.9218	3969804	99.9697	3968488	99.9668	1203	0.0303	3969689	99.9668	6209	0.1564	4891	78.7727	4033	64.9541	889	14.3179	855	13.7703	129902	95.0671	170614	69.431	0.9862	084	085	Between	Animal	Animal
P1084	P1090	na	NZ_LR134231.1	4594692	2507665	54.5774	2506488	99.9531	2504440	99.9183	1177	0.0469	2505611	99.9181	3870	0.1543	1816	46.9251	651	16.8217	2048	52.9199	1081	27.9328	116509	56.0686	92755	50.5073	0.9746	084	090	Between	Animal	Animal
P1084	P2009	na	NZ_CP049936.1	4731796	2289191	48.3789	2285373	99.8332	2282017	99.8532	3818	0.1668	2285811	99.8523	8038	0.3511	4658	57.9497	943	11.7318	1531	19.047	5316	66.1359	129902	48.5489	115016	50.1591	0.9723	084	009	Between	Animal	Animal
P1084	P2066	na	NZ_LR134231.1	4594692	1728121	37.6112	1726850	99.9265	1725508	99.9223	1271	0.0735	1726772	99.9219	2932	0.1697	1583	53.9905	344	11.7326	1370	46.7258	1153	39.3247	116509	36.2144	53230	77.2515	0.9808	084	066	Between	Animal	Animal
P1084	P3031	na	NZ_LR134231.1	4594692	192091	4.1807	191340	99.609	190867	99.7528	751	0.391	191614	99.7517	1709	0.8897	1232	72.0889	512	29.959	560	32.7677	486	28.4377	116509	66.1382	65131	87.605	0.9843	084	031	Between	Animal	Animal
P1084	P3092	na	NZ_LR134231.1	4594692	1835691	39.9524	1827734	99.5665	1826525	99.9339	7957	0.4335	1834458	99.9328	9429	0.5136	8196	86.9233	382	4.0513	1673	17.7431	7055	74.8224	116509	36.2144	41192	100	0.9835	084	092	Between	Animal	Animal
P1084	S1019	na	NZ_LR134231.1	4594692	1335338	29.0626	1334135	99.9099	1332841	99.903	1203	0.0901	1334039	99.9027	2737	0.205	1438	52.5393	271	9.9014	1325	48.4107	1071	39.1304	116509	66.1382	65915	81.5869	0.9826	084	019	Between	Animal	Environment
P1084	S1030	na	NZ_LR134231.1	4594692	2257817	49.1397	2256077	99.9229	2253403	99.8815	1740	0.0771	2255129	99.8809	4926	0.2182	2238	45.4324	569	11.551	1770	35.9318	2474	50.2233	116509	64.3547	67621	86.1212	0.9851	084	030	Between	Animal	Environment
P1084	W1110	na	NZ_LR134231.1	4594692	2518050	54.8035	2516781	99.9496	2514459	99.9077	1269	0.0504	2515715	99.9073	4133	0.1641	1798	43.5035	567	13.7188	1906	46.1166	1606	38.858	116509	26.1945	82294	34.7	0.9689	084	110	Between	Animal	Environment
P1085	P2009	na	NZ_CP049936.1	4731796	2346039	49.5803	2342359	99.8431	2337908	99.81	3680	0.1569	2341559	99.809	9321	0.3973	4841	51.9365	1239	13.2926	2169	23.27	5660	60.7231	170614	55.955	115016	79.8637	0.978	085	009	Between	Animal	Animal
P1090	P2066	na	NZ_LR134231.1	4594692	2559532	55.7063	2558214	99.9485	2553970	99.8341	1318	0.0515	2555261	99.8331	6253	0.2443	1982	31.6968	699	11.1786	2430	38.8613	2944	47.0814	92755	42.4602	53230	77.2515	0.9852	090	066	Between	Animal	Animal
P1090	P3031	na	NZ_LR134231.1	4594692	361601	7.87	360304	99.6413	357205	99.1399	1297	0.3587	358481	99.1372	5061	1.3996	1941	38.3521	666	13.1595	1566	30.9425	2655	52.46	92755	44.9528	65131	73.2754	0.9836	090	031	Between	Animal	Animal
P1090	P3092	na	NZ_LR134231.1	4594692	2580636	56.1656	2569650	99.5743	2567058	99.8991	10986	0.4257	2578003	99.898	14103	0.5465	11470	81.3302	565	4.0062	2352	16.6773	10252	72.6938	92755	42.4602	41192	100	0.9879	090	092	Between	Animal	Animal
P1090	S1019	na	NZ_LR134231.1	4594692	1873471	40.7747	1872036	99.9234	1868666	99.82	1435	0.0766	1870083	99.8192	5377	0.287	1989	36.9909	591	10.9913	2186	40.6546	2495	46.4013	92755	44.9528	65915	72.8104	0.9835	090	019	Between	Animal	Environment
P1090	S1030	na	NZ_LR134231.1	4594692	2804890	61.0463	2802301	99.9077	2797299	99.8215	2589	0.0923	2799857	99.8206	8504	0.3032	3471	40.8161	942	11.0771	2129	25.0353	5074	59.666	92755	60.7256	67621	86.1951	0.9886	090	030	Between	Animal	Environment
P1090	W1110	na	NZ_LR134231.1	4594692	4152707	90.3805	4152145	99.9865	4147602	99.8906	562	0.0135	4148141	99.89	6663	0.1604	2097	31.4723	1601	24.0282	2679	40.2071	2398	35.9898	92755	58.8475	82294	69.5373	0.985	090	110	Between	Animal	Environment
P1092	P2050	na	NZ_CP055170.1	4816770	1009752	20.9633	1006754	99.7031	1005021	99.8279	2998	0.2969	1007984	99.8249	5189	0.5139	3421	65.9279	561	10.8113	3059	58.9516	1352	26.0551	178527	41.9791	129163	52.2472	0.9634	092	050	Between	Animal	Animal
P1092	S1050	na	NZ_CP055170.1	4816770	2571031	53.3767	2540231	98.802	2537023	99.8737	30800	1.198	2567768	99.8731	34638	1.3472	31375	90.5797	989	2.8552	4673	13.491	28590	82.5394	178527	37.6649	95095	67.6166	0.9695	092	050	Between	Animal	Environment
P1093	P2064	na	NZ_CP019245.1	4729175	2141212	45.2766	2134359	99.6799	2132701	99.9223	6853	0.3201	2139527	99.9213	9548	0.4459	7863	82.3523	1427	14.9455	2866	30.0168	4554	47.6959	167448	74.5593	138419	85.6551	0.9846	093	064	Between	Animal	Animal
P1093	P2075	na	NZ_CP019245.1	4729175	2805913	59.332	2802381	99.8741	2801608	99.9724	3532	0.1259	2805127	99.972	7465	0.266	6679	89.4709	3608	48.3322	1693	22.6792	1586	21.2458	167448	100	216190	67.4865	0.9794	093	075	Between	Animal	Animal
P1093	P2092	na	NZ_CP019245.1	4729175	2143719	45.3297	2135588	99.6207	2133893	99.9206	8131	0.3793	2142000	99.9198	10946	0.5106	9227	84.2956	1458	13.3199	2730	24.9406	5990	54.7232	167448	67.0925	77347	90.4831	0.9775	093	092	Between	Animal	Animal
P1093	P2093	na	NZ_CP055194.1	4861987	1820637	37.4464	1813361	99.6004	1812371	99.9454	7276	0.3996	1819626	99.9445	10524	0.578	9513	90.3934	3110	29.5515	3062	29.0954	3557	33.7989	160272	65.3271	102834	94.1235	0.9828	093	093	Within	Animal	Animal
P1093	P3093	na	NZ_CP055194.1	4861987	1762604	36.2528	1757490	99.7099	1756734	99.957	5114	0.2901	1761835	99.9564	8196	0.465	7427	90.6174	2966	36.1884	2434	29.6974	2284	27.8673	160272	87.0626	284377	48.6316	0.9608	093	093	Within	Animal	Animal
P1093	S1005	na	NZ_CP019245.1	4729175	2488526	52.6207	2476682	99.5241	2475037	99.9336	11844	0.4759	2486860	99.9331	15482	0.6221	13816	89.2391	2381	15.3791	2301	14.8624	9719	62.7761	167448	70.8877	111574	100	0.9878	093	005	Between	Animal	Environment
P1093	S1085	na	NZ_CP019245.1	4729175	1610315	34.0507	1607469	99.8233	1606392	99.933	2846	0.1767	1609215	99.9317	5427	0.337	4327	79.731	1646	30.3298	2053	37.8294	1306	24.0649	167448	59.2267	96818	90.4925	0.9808	093	085	Between	Animal	Environment
P1093	S1109	na	NZ_CP019245.1	4729175	1894224	40.054	1885185	99.5228	1882933	99.8805	9039	0.4772	1891906	99.8776	13015	0.6871	10697	82.1898	1813	13.9301	2702	20.7607	8056	61.8978	167448	74.5593	124172	82.4936	0.9804	093	109	Between	Animal	Environment
P1093	S1119	na	NZ_CP019245.1	4729175	2778779	58.7582	2772798	99.7848	2770841	99.9294	5981	0.2152	2776791	99.9285	10993	0.3956	9005	81.9158	3089	28.0997	2624	23.8697	4885	44.4374	167448	74.5593	186956	65.4764	0.9759	093	119	Between	Animal	Environment
P1098	P2053	na	NZ_LR134295.1	4722738	794798	16.8292	785720	98.8578	781391	99.449	9078	1.1422	790390	99.4454	13928	1.7524	9520	68.3515	1032	7.4095	4082	29.3079	8155	58.5511	66283	17.7632	28764	40.947	0.9848	098	053	Between	Animal	Animal
P1098	P3038	na	NZ_LR134295.1	4722738	2253940	47.7253	2230881	98.9769	2228492	99.8929	23059	1.0231	2251505	99.892	26680	1.1837	24245	90.8733	2409	9.0292	7286	27.3088	16379	61.3906	66283	80.2815	104521	61.0815	0.9848	098	038	Between	Animal	Animal
P1098	P3109	na	NZ_LR134295.1	4722738	1036915	21.9558	1027609	99.1025	1020724	99.33	9306	0.8975	1029952	99.3285	16747	1.6151	9784	58.4224	997	5.9533	4882	29.1515	9968	59.5211	66283	37.628	48270	37.4539	0.9831	098	109	Between	Animal	Animal
P1099	P1110	na	NZ_CP019267.1	4740860	2919681	61.5855	2914889	99.8359	2910983	99.866	4792	0.1641	2915761	99.8657	9626	0.3297	5706	59.277	980	10.1808	2373	24.652	6110	63.4739	148662	22.6965	104975	35.2027	0.9557	099	110	Between	Animal	Animal
P1099	P2060	na	NZ_CP019267.1	4740860	2480365	52.3189	2478135	99.9101	2475863	99.9083	2230	0.0899	2478078	99.9078	4965	0.2002	2678	53.9376	478	9.6274	1966	39.5972	2401	48.3585	148662	55.9457	120843	83.6449	0.9775	099	060	Between	Animal	Animal
P1099	P2064	na	NZ_CP019267.1	4740860	3789719	79.9374	3784369	99.8588	3781682	99.929	5350	0.1412	3786985	99.9279	8723	0.2302	5989	68.6576	727	8.3343	2501	28.6713	5030	57.6636	148662	46.8304	52536	90.1991	0.9717	099	064	Between	Animal	Animal
P1099	P2069	na	NZ_CP019267.1	4740860	2936251	61.935	2926929	99.6825	2924237	99.908	9322	0.3175	2933504	99.9064	12792	0.4357	10045	78.5256	837	6.5432	1936	15.1345	9570	74.8124	148662	45.9337	91008	84.4069	0.9745	099	069	Between	Animal	Animal
P1099	P2092	na	NZ_CP019267.1	4740860	3714680	78.3546	3708723	99.8396	3704928	99.8977	5957	0.1604	3710830	99.8964	10600	0.2854	6750	63.6792	895	8.4434	2409	22.7264	6927	65.3491	148662	53.3223	96103	79.6739	0.9775	099	092	Between	Animal	Animal
P1099	P3011	na	NZ_CP019267.1	4740860	4056395	85.5624	4050003	99.8424	4047181	99.9303	6392	0.1576	4053536	99.9295	10115	0.2494	7256	71.735	1027	10.1532	2590	25.6055	6047	59.7825	148662	45.9337	81029	93.7084	0.9784	099	011	Between	Animal	Animal
P1099	P3060	na	NZ_CP019267.1	4740860	2313499	48.7991	2309457	99.8253	2307441	99.9127	4042	0.1747	2311465	99.9121	6449	0.2788	4415	68.4602	428	6.6367	1672	25.9265	4130	64.0409	148662	63.3343	127461	79.0069	0.9763	099	060	Between	Animal	Animal
P1099	P3068	na	NZ_CP019267.1	4740860	4000931	84.3925	4000224	99.9823	3994836	99.8653	707	0.0177	3995536	99.8652	7106	0.1776	1711	24.0782	1098	15.4517	2377	33.4506	3618	50.9147	148662	71.3888	154052	70.2094	0.9744	099	068	Between	Animal	Animal
P1099	S1053	na	NZ_CP019267.1	4740860	2494667	52.6206	2492711	99.9216	2489379	99.8663	1956	0.0784	2491305	99.8652	5905	0.2367	2543	43.0652	649	10.9907	2309	39.1025	2799	47.4005	148662	45.9337	68249	92.52	0.9749	099	053	Between	Animal	Environment
P1099	S1081	na	NZ_CP019267.1	4740860	4066968	85.7854	4061763	99.872	4058161	99.9113	5205	0.128	4063302	99.9099	9461	0.2326	5795	61.2515	758	8.0118	2450	25.8958	5701	60.2579	148662	46.8304	95860	69.9823	0.9696	099	081	Between	Animal	Environment
P1099	S1099	na	NZ_CP019267.1	4740860	3537356	74.6142	3533488	99.8907	3530742	99.9223	3868	0.1093	3534566	99.9211	7368	0.2083	4578	62.1336	854	11.5907	2724	36.9707	3329	45.1819	148662	50.6229	68264	100	0.9797	099	099	Within	Animal	Environment
P1103	P2009	na	NZ_CP095856.1	4850951	968456	19.9643	964638	99.6058	964167	99.9512	3818	0.3942	967982	99.9511	7585	0.7832	7111	93.7508	4008	52.8411	1760	23.2037	921	12.1424	194494	70.2248	167764	82.3198	0.9805	103	009	Between	Animal	Animal
P1103	P2009	na	NZ_CP014641.1	4165587	559015	13.4198	558229	99.8594	557900	99.9411	786	0.1406	558683	99.9406	2176	0.3893	1844	84.7426	1133	52.068	563	25.8732	231	10.6158	21524	0	0	0	0.9948	103	009	Between	Animal	Animal
P1103	P2093	na	NZ_CP014641.1	4165587	448305	10.7621	447364	99.7901	445065	99.4861	941	0.2099	445992	99.4841	3445	0.7685	1132	32.8592	237	6.8795	2197	63.7736	912	26.4731	21524	0	12309	0	0.9919	103	093	Between	Animal	Animal
P1103	P2103	na	NZ_CP080233.1	5029591	3023642	60.1171	3020675	99.9019	3019967	99.9766	2967	0.0981	3022930	99.9765	15480	0.512	14768	95.4005	12019	77.6421	2412	15.5814	672	4.3411	259347	93.641	278685	87.7668	0.9845	103	103	Within	Animal	Animal
P1103	P3053	na	NZ_CP080233.1	5029591	2921080	58.0779	2916659	99.8487	2915668	99.966	4421	0.1513	2920073	99.9655	13935	0.477	12928	92.7736	8823	63.3154	2552	18.3136	1935	13.8859	259347	76.7736	266217	81.2048	0.9714	103	053	Between	Animal	Animal
P1103	P3053	na	NZ_CP014641.1	4165587	631710	15.165	630385	99.7903	628678	99.7292	1325	0.2097	629996	99.7287	3778	0.5981	2064	54.6321	847	22.4193	1286	34.0392	1320	34.9391	21524	37.6882	33076	24.5223	0.9908	103	053	Between	Animal	Animal
P1103	P3080	na	NZ_CP095856.1	4850951	698621	14.4017	695854	99.6039	695140	99.8974	2767	0.3961	697900	99.8968	5076	0.7266	4355	85.7959	1849	36.4263	1383	27.2459	1338	26.3593	194494	81.201	192508	82.5296	0.9781	103	080	Between	Animal	Animal
P1103	P3093	na	NZ_CP014641.1	4165587	697861	16.753	696812	99.8497	693665	99.5484	1049	0.1503	694694	99.5462	4524	0.6483	1357	29.9956	362	8.0018	2658	58.7533	1409	31.145	21524	0	12263	0	0.9919	103	093	Between	Animal	Animal
P1104	S1049	na	NZ_CP049343.1	4707626	1950503	41.4328	1948397	99.892	1947312	99.9443	2106	0.108	1949405	99.9437	3284	0.1684	2186	66.5652	156	4.7503	1166	35.5055	1790	54.5067	61320	0	0	0	0.987	104	049	Between	Animal	Environment
P1108	P2020	na	NZ_CP047876.1	4775730	2638926	55.257	2622034	99.3599	2619568	99.906	16892	0.6401	2636420	99.905	20096	0.7615	17590	87.5299	1781	8.8625	5194	25.8459	12409	61.7486	47297	100	58419	67.6287	0.9924	108	020	Between	Animal	Animal
P1108	P2024	na	NZ_CP047876.1	4775730	768680	16.0955	763416	99.3152	759912	99.541	5264	0.6848	765124	99.5374	10001	1.3011	6445	64.4436	1348	13.4787	5023	50.225	2828	28.2772	47297	100	70133	91.0869	0.9952	108	024	Between	Animal	Animal
P1108	P2038	na	NZ_CP047876.1	4775730	2730138	57.1669	2706830	99.1463	2703952	99.8937	23308	0.8537	2727208	99.8927	27221	0.9971	24291	89.2363	1649	6.0578	5779	21.2299	19302	70.9085	47297	100	146353	34.8295	0.979	108	038	Between	Animal	Animal
P1108	P2071	na	NZ_CP010242.1	4740150	1204525	25.4111	1196643	99.3456	1190379	99.4765	7882	0.6544	1198212	99.4759	15505	1.2872	9192	59.2841	1891	12.1961	5439	35.079	7242	46.7075	37168	23.7812	64628	13.6984	0.9822	108	071	Between	Animal	Animal
P1108	P2120	na	NZ_CP047876.1	4775730	1971093	41.2731	1959622	99.418	1958000	99.9172	11471	0.582	1969420	99.9151	13890	0.7047	12217	87.9554	1927	13.8733	6066	43.6717	5143	37.0266	47297	69.571	29402	100	0.9951	108	120	Between	Animal	Animal
P1108	P3057	na	NZ_CP047876.1	4775730	2394772	50.1446	2387249	99.6859	2384132	99.8694	7523	0.3141	2391617	99.8683	11721	0.4894	8566	73.0825	1371	11.697	6260	53.4084	3108	26.5165	47297	100	64251	90.7908	0.9964	108	057	Between	Animal	Animal
P1108	P3076	na	NZ_CP047876.1	4775730	2646469	55.415	2636309	99.6161	2634310	99.9242	10160	0.3839	2644424	99.9227	12994	0.491	10949	84.262	1636	12.5904	6218	47.8529	4436	34.1388	47297	100	89446	48.8798	0.988	108	076	Between	Animal	Animal
P1108	P3099	na	NZ_CP047876.1	4775730	3303050	69.1632	3292112	99.6689	3290251	99.9435	10938	0.3311	3301147	99.9424	13618	0.4123	11715	86.0258	1516	11.1323	7499	55.0668	3951	29.0131	47297	100	86946	55.6	0.9916	108	099	Between	Animal	Animal
P1108	S1050	na	NZ_CP047876.1	4775730	2548469	53.3629	2509842	98.4843	2507054	99.8889	38627	1.5157	2545605	99.8876	42447	1.6656	39583	93.2528	2388	5.6258	6145	14.4769	33369	78.6133	47297	100	48337	100	0.9996	108	050	Between	Animal	Environment
P1108	S1110	na	NZ_CP047277.1	4774769	1534811	32.1442	1516159	98.7847	1511164	99.6705	18652	1.2153	1529703	99.6672	24633	1.605	19525	79.2636	2045	8.3019	9192	37.3158	12309	49.9696	59460	80.2573	38822	100	0.9939	108	110	Between	Animal	Environment
P1108	W1019	na	NZ_CP047876.1	4775730	2733131	57.2296	2725165	99.7085	2722528	99.9032	7966	0.2915	2730439	99.9015	11488	0.4203	8796	76.5669	1113	9.6884	6486	56.4589	3258	28.36	47297	100	49147	72.5375	0.9945	108	019	Between	Animal	Environment
P1108	W1084	na	NZ_CP010242.1	4740150	1986150	41.9006	1979576	99.669	1965263	99.277	6574	0.331	1971768	99.2759	23101	1.1631	8719	37.743	2300	9.9563	7151	30.9554	12558	54.3613	37168	23.7812	45031	19.6154	0.9864	108	084	Between	Animal	Environment
P1108	W1092	na	NZ_CP047876.1	4775730	3271277	68.4979	3247519	99.2737	3244142	99.896	23758	0.7263	3267821	99.8944	28279	0.8645	24823	87.7789	1309	4.6289	7414	26.2173	18809	66.5123	47297	69.571	111255	34.3832	0.9804	108	092	Between	Animal	Environment
